block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
7,1,baseline,15-Aug-2026 03:39:23,15-Aug-2026 03:40:23,60.0844382,64,259,16576,0.0036247851230695,275.87842204373,1.00140730333333,0,15.5189333333333,30,1.76014311591579,0.056252798672574,67.0333333333333,81,2793.53,0.0409525806680977,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
7,2,baseline_ft,15-Aug-2026 03:42:11,15-Aug-2026 03:43:11,60.009435,64,254,16256,0.00369152528297244,270.890735765134,1.00015725,0,15.2339333333333,30,2.16841006322578,0.0562364500591166,64.7,72,2885.30333333333,0.04065452183969,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
7,3,pruned,15-Aug-2026 03:44:54,15-Aug-2026 03:45:54,60.0956133,64,280,17920,0.00335354984933036,298.191482139346,1.001593555,0,15.4381333333333,30,2.20903792030226,0.0517725497139419,64.2333333333333,72,2960.17333333333,0.0376172157999185,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,1,baseline_ft,15-Aug-2026 03:47:41,15-Aug-2026 03:48:41,60.0928916,64,260,16640,0.00361135165865385,276.904631428986,1.00154819333333,0,15.2891333333333,30,2.0881109386127,0.0552144370227131,62.9333333333333,73,2846.42666666667,0.0399709216715353,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,2,pruned,15-Aug-2026 03:50:23,15-Aug-2026 03:51:23,60.1557358,64,278,17792,0.00338105529451439,295.765645011028,1.00259559666667,0,15.1171666666667,30,1.85022940019159,0.0511119763963898,63.0333333333333,72,2746.29666666667,0.0368405419982445,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,3,baseline,15-Aug-2026 03:53:10,15-Aug-2026 03:54:10,60.2184872,64,260,16640,0.00361889947115385,276.327101089979,1.00364145333333,0,15.3825333333333,30,2.02747908247781,0.0556678417450064,63.1333333333333,70,2789.53,0.040392467077266,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
9,1,pruned,15-Aug-2026 03:55:54,15-Aug-2026 03:56:54,60.2161382,64,278,17792,0.00338445021357914,295.468964497627,1.00360230333333,0,15.3231333333333,30,2.29051880485673,0.0518603818827016,62.7666666666667,72,2769.24333333333,0.0375746175311841,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
9,2,baseline,15-Aug-2026 03:58:42,15-Aug-2026 03:59:42,60.0703107,64,254,16256,0.00369527009719488,270.61621307712,1.001171845,0,15.0095,30,2.19298835240708,0.0554641565238466,62.6,72,2836.06,0.039866421443587,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
9,3,baseline_ft,15-Aug-2026 04:01:29,15-Aug-2026 04:02:29,60.0477092,64,256,16384,0.00366502131347656,272.849709310809,1.00079515333333,0,15.3674333333333,30,2.23643084929496,0.0563219707000968,62.3333333333333,72,2856.64666666667,0.0408519157359123,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
10,1,baseline,15-Aug-2026 04:04:16,15-Aug-2026 04:05:16,60.0664828,64,264,16896,0.00355507118844697,281.2883194153,1.00110804666667,0,15.6399,30,1.77328384934416,0.0556009578801918,61.4666666666667,66,2724.66666666667,0.0405950023937571,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
10,2,baseline_ft,15-Aug-2026 04:07:03,15-Aug-2026 04:08:03,60.0726093,64,255,16320,0.0036809196875,271.671235695767,1.001210155,0,15.2354333333333,30,1.81760237454566,0.0560804065042604,62.9,68,2905.89,0.0405432445033229,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
10,3,pruned,15-Aug-2026 04:09:47,15-Aug-2026 04:10:47,60.1626841,64,277,17728,0.00339365320961191,294.667704162488,1.00271140166667,0,15.1511666666667,30,2.00632642655303,0.0514178053876984,62.3333333333333,68,2862.33,0.0370931951899265,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
