block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
4,2,baseline,15-Aug-2026 01:59:05,15-Aug-2026 02:00:05,60.1254813,64,211,13504,0.00445242011996445,224.596954702465,1.002091355,0,16.7128666666667,30,6.98983169218383,0.0744127038089499,66.6,83,1831.86333333333,0.05561903848258,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
4,3,pruned,15-Aug-2026 02:01:43,15-Aug-2026 02:02:43,60.1366584,64,332,21248,0.00283022676957831,353.328578030867,1.00227764,0,26.8186,30,2.40163374852807,0.075902719642613,84.8,91,2316.34,0.0639563324482229,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,1,pruned,15-Aug-2026 02:04:22,15-Aug-2026 02:05:23,60.0819096,64,295,18880,0.00318230453389831,314.237681952772,1.00136516,0,26.5336551724138,29,3.63748689026466,0.0844381711560666,83.4137931034483,89,2084.2,0.0710056637184819,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,2,baseline,15-Aug-2026 02:07:07,15-Aug-2026 02:08:08,60.1702352,64,292,18688,0.00321972577054795,310.585457043385,1.00283725333333,0,25.3873,30,3.82517809501998,0.0817401440546318,82.4333333333333,89,2203.63666666667,0.068149681577149,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,3,baseline_ft,15-Aug-2026 02:09:49,15-Aug-2026 02:10:49,60.2041038,64,303,19392,0.00310458456064356,322.10428817977,1.00340173,0,26.0931666666667,30,2.06009224907834,0.0810084423716326,83.5666666666667,92,2361.55666666667,0.0679039909411561,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,1,baseline_ft,15-Aug-2026 02:12:31,15-Aug-2026 02:13:31,60.1679017,64,252,16128,0.00373064866691468,268.049899436663,1.00279836166667,0,25.4604666666667,30,5.44315929897546,0.0949840560290257,82.1666666666667,90,1898.02666666667,0.0792369880059788,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,2,pruned,15-Aug-2026 02:15:04,15-Aug-2026 02:16:05,60.1479644,64,375,24000,0.00250616518333333,399.015997289511,1.00246607333333,0,26.3245666666667,30,0.440235492101384,0.0659737124463372,82.3666666666667,85,2426.74,0.0553951892074872,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,3,baseline,15-Aug-2026 02:17:40,15-Aug-2026 02:18:40,60.0290072,64,342,21888,0.00274255332602339,364.623721446454,1.00048345333333,0,26.3745333333333,30,0.502538914831021,0.0723335641156481,82.7666666666667,86,2354.91,0.0607572465265034,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
7,1,baseline,15-Aug-2026 02:20:19,15-Aug-2026 02:21:19,60.0541679,64,344,22016,0.00272775108557413,366.602365328918,1.00090279833333,0,26.1273,30,0.629354795501464,0.0712687709381209,83.6,88,2310.34666666667,0.0597549336059125,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
7,2,baseline_ft,15-Aug-2026 02:22:55,15-Aug-2026 02:23:55,60.1673406,64,351,22464,0.00267838944978632,373.358698855306,1.00278901,0,26.3219333333333,30,0.548921760226879,0.070500388537979,83.0666666666667,86,2362.89666666667,0.0591949066704309,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
7,3,pruned,15-Aug-2026 02:25:27,15-Aug-2026 02:26:27,60.1136242,64,384,24576,0.00244602963053385,408.825791608153,1.00189373666667,0,26.3267666666667,30,0.501807469834407,0.0643960513428177,82.1333333333333,85,2314.65666666667,0.0540713602723343,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,1,baseline_ft,15-Aug-2026 02:28:03,15-Aug-2026 02:29:03,60.1556571,64,351,22464,0.00267786935096154,373.431213005568,1.002594285,0,26.4131333333333,30,0.44922697844288,0.0707309202161939,82.3,85,2229.88666666667,0.0594276336857852,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,2,pruned,15-Aug-2026 02:30:36,15-Aug-2026 02:31:36,60.0513611,64,383,24512,0.00244987602398825,408.183920414087,1.00085601833333,0,26.4689333333333,30,0.67363045908146,0.0648456051538767,82.4333333333333,86,2368.87666666667,0.0545046784566223,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
8,3,baseline,15-Aug-2026 02:33:11,15-Aug-2026 02:34:11,60.0515824,64,349,22336,0.00268855580229226,371.946901435856,1.00085970666667,0,26.3266666666667,30,0.641556584078687,0.070780712421681,83,86,2384.49666666667,0.0594323183802054,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
